step,susceptible_status,infected_status,filtermeanvirulence_pathogen,susceptible_status_is_minority,infected_status_is_minority,filtermeanvirulence_pathogen_is_minority,susceptible_status_#84_f=is_minority,infected_status_#84_f=is_minority,filtermeanvirulence_pathogen_#84_f=is_minority,ensemble,mutation_rate,virulence_init,total_infected,total_minority_infected,total_majority_infected
5000,2472,1668,0.14128257385893003,908,666,0.13790631670108658,1564,1002,0.1435266729279158,209,0.8,0.7,7926,3170,4756
5000,9723,178,0.20402454488888383,3918,68,0.2534140953987417,5805,110,0.17349282275551717,210,0.8,0.9,826,306,520
5000,1650,2804,0.09999999999999994,655,1098,0.10000000000000005,995,1706,0.09999999999999994,211,0.0,0.1,8846,3542,5304
5000,877,663,0.3000000000000003,347,289,0.2999999999999998,530,374,0.2999999999999999,212,0.0,0.3,9568,3847,5721
5000,1914,768,0.5,728,313,0.5,1186,455,0.5,213,0.0,0.5,8389,3353,5036
2082,4518,0,0.0,1844,0,0.0,2674,0,0.0,214,0.0,0.7,229,83,146
647,1758,0,0.0,692,0,0.0,1066,0,0.0,215,0.0,0.9,36,12,24
5000,3658,1961,0.15056845202551114,1527,812,0.15156956464561633,2131,1149,0.14986096425568907,216,0.8,0.1,6863,2667,4196
5000,2369,1955,0.12179496441660802,904,789,0.1210854335042089,1465,1166,0.12227508439077865,217,0.8,0.3,7960,3268,4692
5000,2599,1657,0.13834554604070975,1027,661,0.1436082143790706,1572,996,0.13485295189246027,218,0.8,0.5,7774,3081,4693
5000,7718,898,0.2119625744954468,3103,347,0.21174718237658197,4615,551,0.21209822071186438,219,0.8,0.7,2766,1077,1689
1898,4105,0,0.0,1625,0,0.0,2480,0,0.0,220,0.8,0.9,79,18,61
5000,1879,2936,0.09999999999999991,765,1175,0.10000000000000007,1114,1761,0.09999999999999985,221,0.0,0.1,8476,3357,5119
5000,921,684,0.3000000000000004,373,293,0.2999999999999999,548,391,0.2999999999999998,222,0.0,0.3,9527,3876,5651
5000,2097,740,0.5,784,321,0.5,1313,419,0.5,223,0.0,0.5,8543,3531,5012
1577,3441,0,0.0,1368,0,0.0,2073,0,0.0,224,0.0,0.7,133,55,78
1573,3475,0,0.0,1396,0,0.0,2079,0,0.0,225,0.0,0.9,141,68,73
5000,3962,1789,0.1404244716797334,1661,707,0.14335057728312423,2301,1082,0.13851249694627923,226,0.8,0.1,6544,2552,3992
5000,2888,1871,0.13006790688821748,1109,736,0.1304118043972617,1779,1135,0.12984490374578883,227,0.8,0.3,7807,3165,4642
