step,susceptible_status,infected_status,filtermeanvirulence_pathogen,susceptible_status_is_minority,infected_status_is_minority,filtermeanvirulence_pathogen_is_minority,susceptible_status_#84_f=is_minority,infected_status_#84_f=is_minority,filtermeanvirulence_pathogen_#84_f=is_minority,ensemble,mutation_rate,virulence_init,total_infected,total_minority_infected,total_majority_infected
5000,5053,1536,0.18774999871701806,2026,573,0.18734631375020613,3027,963,0.187990197560199,206,0.8,1.1,5315,2012,3303
940,2235,0,0.0,903,0,0.0,1332,0,0.0,207,0.8,1.3,99,45,54
5000,3919,1697,0.16743894973208273,1627,640,0.17057525842374927,2292,1057,0.16553995487620116,208,0.8,1.5,6723,2659,4064
780,1991,0,0.0,789,0,0.0,1202,0,0.0,209,0.8,1.7,45,14,31
621,1678,0,0.0,644,0,0.0,1034,0,0.0,210,0.8,1.9,36,14,22
1295,3047,0,0.0,1201,0,0.0,1846,0,0.0,211,0.0,1.1,62,29,33
754,1844,0,0.0,733,0,0.0,1111,0,0.0,212,0.0,1.3,88,30,58
800,2089,0,0.0,845,0,0.0,1244,0,0.0,213,0.0,1.5,33,10,23
1355,3083,0,0.0,1239,0,0.0,1844,0,0.0,214,0.0,1.7,76,23,53
907,2273,0,0.0,912,0,0.0,1361,0,0.0,215,0.0,1.9,59,34,25
5000,6337,1147,0.19299942855061977,2547,442,0.1997860902321512,3790,705,0.18874452860276605,216,0.8,1.1,4035,1639,2396
1160,2781,0,0.0,1185,0,0.0,1596,0,0.0,217,0.8,1.3,51,22,29
1278,2888,0,0.0,1157,0,0.0,1731,0,0.0,218,0.8,1.5,55,14,41
1257,2894,0,0.0,1123,0,0.0,1771,0,0.0,219,0.8,1.7,103,42,61
5000,8916,408,0.21313094079179895,3637,155,0.19484762931569571,5279,253,0.22433217904790978,220,0.8,1.9,1555,568,987
1635,3631,0,0.0,1441,0,0.0,2190,0,0.0,221,0.0,1.1,141,55,86
806,2048,0,0.0,813,0,0.0,1235,0,0.0,222,0.0,1.3,33,13,20
424,1263,0,0.0,519,0,0.0,744,0,0.0,223,0.0,1.5,36,12,24
744,1923,0,0.0,759,0,0.0,1164,0,0.0,224,0.0,1.7,52,18,34
1386,3142,0,0.0,1212,0,0.0,1930,0,0.0,225,0.0,1.9,141,58,83
