step,susceptible_status,infected_status,filtermean_virulence,ensemble,mutation_rate,virulence_init,total_infected
20000,0.9188513693166711,0.0811486306833289,0.06524071715375057,886,0.8,1.5,24464.0
20000,0.9259543940558544,0.07404560594414553,0.06617803851761345,887,0.8,1.6,23824.0
20000,0.9164246037812771,0.08357539621872292,0.06736448296438277,888,0.8,1.7,24366.0
537,1.0,0.0,NaN,889,0.8,1.8,26.0
20000,0.9076712328767124,0.09232876712328768,0.0640846415534666,890,0.8,1.9,25368.0
20000,0.9070710347064548,0.09292896529354525,0.061182927476425286,891,0.8,2.0,24979.0
582,1.0,0.0,NaN,892,0.0,1.0,21.0
1088,1.0,0.0,NaN,893,0.0,1.1,41.0
640,1.0,0.0,NaN,894,0.0,1.2,34.0
591,1.0,0.0,NaN,895,0.0,1.3,61.0
1019,1.0,0.0,NaN,896,0.0,1.4,65.0
388,1.0,0.0,NaN,897,0.0,1.5,16.0
296,1.0,0.0,NaN,898,0.0,1.6,16.0
906,1.0,0.0,NaN,899,0.0,1.7,39.0
996,1.0,0.0,NaN,900,0.0,1.8,57.0
822,1.0,0.0,NaN,901,0.0,1.9,37.0
261,1.0,0.0,NaN,902,0.0,2.0,16.0
345,1.0,0.0,NaN,903,0.4,1.0,25.0
1939,1.0,0.0,NaN,904,0.4,1.1,76.0
20000,0.890756748157183,0.109243251842817,0.0605887604914433,905,0.4,1.2,25285.0
493,1.0,0.0,NaN,906,0.4,1.3,14.0
611,1.0,0.0,NaN,907,0.4,1.4,34.0
1231,1.0,0.0,NaN,908,0.4,1.5,82.0
1479,1.0,0.0,NaN,909,0.4,1.6,85.0
20000,0.8834127690776724,0.11658723092232755,0.062302770729528154,910,0.4,1.7,25415.0
1765,1.0,0.0,NaN,911,0.4,1.8,49.0
20000,0.893359375,0.106640625,0.05743612681171103,912,0.4,1.9,25998.0
261,1.0,0.0,NaN,913,0.4,2.0,23.0
1574,1.0,0.0,NaN,914,0.8,1.0,40.0
306,1.0,0.0,NaN,915,0.8,1.1,16.0
699,1.0,0.0,NaN,916,0.8,1.2,34.0
20000,0.9227846097007442,0.07721539029925582,0.06652255897448386,917,0.8,1.3,24251.0
928,1.0,0.0,NaN,918,0.8,1.4,28.0
676,1.0,0.0,NaN,919,0.8,1.5,23.0
20000,0.919815668202765,0.08018433179723503,0.06778231809143774,920,0.8,1.6,24461.0
1546,1.0,0.0,NaN,921,0.8,1.7,47.0
461,1.0,0.0,NaN,922,0.8,1.8,19.0
348,1.0,0.0,NaN,923,0.8,1.9,17.0
1100,1.0,0.0,NaN,924,0.8,2.0,40.0
1455,1.0,0.0,NaN,925,0.0,1.0,177.0
98,1.0,0.0,NaN,926,0.0,1.1,12.0
543,1.0,0.0,NaN,927,0.0,1.2,27.0
721,1.0,0.0,NaN,928,0.0,1.3,31.0
342,1.0,0.0,NaN,929,0.0,1.4,22.0
2138,1.0,0.0,NaN,930,0.0,1.5,178.0
571,1.0,0.0,NaN,931,0.0,1.6,53.0
358,1.0,0.0,NaN,932,0.0,1.7,12.0
1006,1.0,0.0,NaN,933,0.0,1.8,37.0
1291,1.0,0.0,NaN,934,0.0,1.9,49.0
454,1.0,0.0,NaN,935,0.0,2.0,36.0
966,1.0,0.0,NaN,936,0.4,1.0,41.0
462,1.0,0.0,NaN,937,0.4,1.1,25.0
20000,0.8985552763819096,0.10144472361809045,0.06329079120185699,938,0.4,1.2,24589.0
710,1.0,0.0,NaN,939,0.4,1.3,47.0
1081,1.0,0.0,NaN,940,0.4,1.4,63.0
651,1.0,0.0,NaN,941,0.4,1.5,26.0
1640,1.0,0.0,NaN,942,0.4,1.6,78.0
316,1.0,0.0,NaN,943,0.4,1.7,15.0
394,1.0,0.0,NaN,944,0.4,1.8,30.0
169,1.0,0.0,NaN,945,0.4,1.9,16.0
241,1.0,0.0,NaN,946,0.4,2.0,20.0
4549,1.0,0.0,NaN,947,0.8,1.0,51.0
488,1.0,0.0,NaN,948,0.8,1.1,39.0
20000,0.8325436310510937,0.16745636894890625,0.1082666063203609,949,0.8,1.2,20769.0
260,1.0,0.0,NaN,950,0.8,1.3,15.0
20000,0.9175177157148812,0.08248228428511879,0.07027446183357972,951,0.8,1.4,24409.0
1054,1.0,0.0,NaN,952,0.8,1.5,63.0
303,1.0,0.0,NaN,953,0.8,1.6,15.0
223,1.0,0.0,NaN,954,0.8,1.7,11.0
208,1.0,0.0,NaN,955,0.8,1.8,17.0
20000,0.9114561695056086,0.08854383049439137,0.06904013019337117,956,0.8,1.9,24405.0
1099,1.0,0.0,NaN,957,0.8,2.0,50.0
988,1.0,0.0,NaN,958,0.0,1.0,41.0
322,1.0,0.0,NaN,959,0.0,1.1,23.0
533,1.0,0.0,NaN,960,0.0,1.2,33.0
286,1.0,0.0,NaN,961,0.0,1.3,20.0
151,1.0,0.0,NaN,962,0.0,1.4,12.0
477,1.0,0.0,NaN,963,0.0,1.5,34.0
1017,1.0,0.0,NaN,964,0.0,1.6,58.0
853,1.0,0.0,NaN,965,0.0,1.7,52.0
245,1.0,0.0,NaN,966,0.0,1.8,13.0
370,1.0,0.0,NaN,967,0.0,1.9,16.0
1278,1.0,0.0,NaN,968,0.0,2.0,40.0
343,1.0,0.0,NaN,969,0.4,1.0,20.0
599,1.0,0.0,NaN,970,0.4,1.1,15.0
1230,1.0,0.0,NaN,971,0.4,1.2,50.0
20000,0.8969350649350649,0.10306493506493507,0.061680731645856864,972,0.4,1.3,24845.0
20000,0.8996679809089022,0.10033201909109773,0.0595945864663107,973,0.4,1.4,24636.0
845,1.0,0.0,NaN,974,0.4,1.5,56.0
308,1.0,0.0,NaN,975,0.4,1.6,21.0
349,1.0,0.0,NaN,976,0.4,1.7,19.0
1558,1.0,0.0,NaN,977,0.4,1.8,56.0
20000,0.8982976386600768,0.10170236133992312,0.06252833108161036,978,0.4,1.9,25567.0
20000,0.896579283887468,0.10342071611253197,0.0620338702798784,979,0.4,2.0,25204.0
91,1.0,0.0,NaN,980,0.8,1.0,10.0
778,1.0,0.0,NaN,981,0.8,1.1,26.0
20000,0.9119814924409534,0.08801850755904665,0.06762994531460634,982,0.8,1.2,25237.0
1308,1.0,0.0,NaN,983,0.8,1.3,41.0
20000,0.9201359832635984,0.07986401673640167,0.06243538587370443,984,0.8,1.4,24212.0
20000,0.9116602067183462,0.08833979328165374,0.05887455268463723,985,0.8,1.5,24909.0
1081,1.0,0.0,NaN,986,0.8,1.6,56.0
332,1.0,0.0,NaN,987,0.8,1.7,18.0
149,1.0,0.0,NaN,988,0.8,1.8,10.0
20000,0.9033461327482172,0.09665386725178278,0.06545332908383864,989,0.8,1.9,25547.0
369,1.0,0.0,NaN,990,0.8,2.0,15.0
510,1.0,0.0,NaN,991,0.0,1.0,38.0
859,1.0,0.0,NaN,992,0.0,1.1,53.0
812,1.0,0.0,NaN,993,0.0,1.2,35.0
602,1.0,0.0,NaN,994,0.0,1.3,54.0
1138,1.0,0.0,NaN,995,0.0,1.4,62.0
252,1.0,0.0,NaN,996,0.0,1.5,29.0
906,1.0,0.0,NaN,997,0.0,1.6,52.0
601,1.0,0.0,NaN,998,0.0,1.7,29.0
643,1.0,0.0,NaN,999,0.0,1.8,29.0
387,1.0,0.0,NaN,1000,0.0,1.9,31.0
710,1.0,0.0,NaN,1001,0.0,2.0,21.0
203,1.0,0.0,NaN,1002,0.4,1.0,18.0
20000,0.9006415354435078,0.09935846455649223,0.0599113976478761,1003,0.4,1.1,25417.0
528,1.0,0.0,NaN,1004,0.4,1.2,36.0
20000,0.890632609989718,0.10936739001028194,0.06115665092000368,1005,0.4,1.3,25613.0
384,1.0,0.0,NaN,1006,0.4,1.4,27.0
2672,1.0,0.0,NaN,1007,0.4,1.5,193.0
499,1.0,0.0,NaN,1008,0.4,1.6,27.0
532,1.0,0.0,NaN,1009,0.4,1.7,25.0
840,1.0,0.0,NaN,1010,0.4,1.8,46.0
465,1.0,0.0,NaN,1011,0.4,1.9,16.0
1266,1.0,0.0,NaN,1012,0.4,2.0,60.0
332,1.0,0.0,NaN,1013,0.8,1.0,18.0
20000,0.9188555347091932,0.08114446529080675,0.06690747040017704,1014,0.8,1.1,24368.0
20000,0.910628402304318,0.08937159769568205,0.06719486492015542,1015,0.8,1.2,24360.0
20000,0.9245840460270565,0.07541595397294355,0.06444886942889907,1016,0.8,1.3,24269.0
20000,0.9149994922311364,0.08500050776886361,0.07253945468962285,1017,0.8,1.4,24019.0
20000,0.9185120033112583,0.08148799668874172,0.06681310944724839,1018,0.8,1.5,24376.0
384,1.0,0.0,NaN,1019,0.8,1.6,21.0
20000,0.9152790102834473,0.0847209897165527,0.06273238696557748,1020,0.8,1.7,24600.0
20000,0.9136256771951344,0.08637432280486558,0.06914047394582941,1021,0.8,1.8,24077.0
661,1.0,0.0,NaN,1022,0.8,1.9,22.0
20000,0.9176156766184467,0.0823843233815533,0.0724213731713604,1023,0.8,2.0,23965.0
770,1.0,0.0,NaN,1024,0.0,1.0,32.0
441,1.0,0.0,NaN,1025,0.0,1.1,25.0
732,1.0,0.0,NaN,1026,0.0,1.2,22.0
305,1.0,0.0,NaN,1027,0.0,1.3,30.0
699,1.0,0.0,NaN,1028,0.0,1.4,34.0
274,1.0,0.0,NaN,1029,0.0,1.5,23.0
621,1.0,0.0,NaN,1030,0.0,1.6,25.0
878,1.0,0.0,NaN,1031,0.0,1.7,36.0
882,1.0,0.0,NaN,1032,0.0,1.8,45.0
634,1.0,0.0,NaN,1033,0.0,1.9,48.0
156,1.0,0.0,NaN,1034,0.0,2.0,10.0
291,1.0,0.0,NaN,1035,0.4,1.0,19.0
2306,1.0,0.0,NaN,1036,0.4,1.1,171.0
1033,1.0,0.0,NaN,1037,0.4,1.2,83.0
297,1.0,0.0,NaN,1038,0.4,1.3,13.0
198,1.0,0.0,NaN,1039,0.4,1.4,16.0
1241,1.0,0.0,NaN,1040,0.4,1.5,77.0
2156,1.0,0.0,NaN,1041,0.4,1.6,58.0
20000,0.8970431823016379,0.10295681769836205,0.06355527856054578,1042,0.4,1.7,25017.0
489,1.0,0.0,NaN,1043,0.4,1.8,30.0
20000,0.8905974691654653,0.10940253083453468,0.061651250089533066,1044,0.4,1.9,25225.0
90,1.0,0.0,NaN,1045,0.4,2.0,14.0
20000,0.9073604717322713,0.09263952826772875,0.06898900222879863,1046,0.8,1.0,24374.0
264,1.0,0.0,NaN,1047,0.8,1.1,28.0
281,1.0,0.0,NaN,1048,0.8,1.2,18.0
20000,0.9149058277247353,0.08509417227526478,0.07143656757186811,1049,0.8,1.3,24709.0
20000,0.9237370882368056,0.07626291176319441,0.06381903332877065,1050,0.8,1.4,24067.0
20000,0.9210094378334017,0.07899056216659828,0.0633314866752161,1051,0.8,1.5,23922.0
879,1.0,0.0,NaN,1052,0.8,1.6,44.0
810,1.0,0.0,NaN,1053,0.8,1.7,38.0
694,1.0,0.0,NaN,1054,0.8,1.8,35.0
440,1.0,0.0,NaN,1055,0.8,1.9,24.0
884,1.0,0.0,NaN,1056,0.8,2.0,38.0
486,1.0,0.0,NaN,1057,0.0,1.0,30.0
475,1.0,0.0,NaN,1058,0.0,1.1,35.0
918,1.0,0.0,NaN,1059,0.0,1.2,38.0
1647,1.0,0.0,NaN,1060,0.0,1.3,125.0
978,1.0,0.0,NaN,1061,0.0,1.4,44.0
1124,1.0,0.0,NaN,1062,0.0,1.5,33.0
899,1.0,0.0,NaN,1063,0.0,1.6,40.0
291,1.0,0.0,NaN,1064,0.0,1.7,23.0
320,1.0,0.0,NaN,1065,0.0,1.8,23.0
345,1.0,0.0,NaN,1066,0.0,1.9,21.0
2104,1.0,0.0,NaN,1067,0.0,2.0,133.0
382,1.0,0.0,NaN,1068,0.4,1.0,22.0
299,1.0,0.0,NaN,1069,0.4,1.1,19.0
20000,0.8873185845518291,0.1126814154481709,0.057824864269108656,1070,0.4,1.2,25651.0
20000,0.8936241423551068,0.10637585764489318,0.05897700306196312,1071,0.4,1.3,25766.0
2206,1.0,0.0,NaN,1072,0.4,1.4,168.0
453,1.0,0.0,NaN,1073,0.4,1.5,22.0
727,1.0,0.0,NaN,1074,0.4,1.6,39.0
542,1.0,0.0,NaN,1075,0.4,1.7,30.0
20000,0.8899162406178615,0.11008375938213859,0.06149885154147082,1076,0.4,1.8,25262.0
374,1.0,0.0,NaN,1077,0.4,1.9,24.0
345,1.0,0.0,NaN,1078,0.4,2.0,23.0
20000,0.9147527198192043,0.0852472801807957,0.06478184008580674,1079,0.8,1.0,24563.0
455,1.0,0.0,NaN,1080,0.8,1.1,24.0
1307,1.0,0.0,NaN,1081,0.8,1.2,41.0
20000,0.9126381964014741,0.08736180359852591,0.0603350525886791,1082,0.8,1.3,25055.0
20000,0.9233280674038968,0.0766719325961032,0.06431288189761808,1083,0.8,1.4,24328.0
317,1.0,0.0,NaN,1084,0.8,1.5,18.0
394,1.0,0.0,NaN,1085,0.8,1.6,19.0
20000,0.9195956209732334,0.08040437902676655,0.06440413426289085,1086,0.8,1.7,24415.0
299,1.0,0.0,NaN,1087,0.8,1.8,17.0
564,1.0,0.0,NaN,1088,0.8,1.9,16.0
242,1.0,0.0,NaN,1089,0.8,2.0,13.0
827,1.0,0.0,NaN,1090,0.0,1.0,45.0
607,1.0,0.0,NaN,1091,0.0,1.1,41.0
716,1.0,0.0,NaN,1092,0.0,1.2,44.0
566,1.0,0.0,NaN,1093,0.0,1.3,43.0
2028,1.0,0.0,NaN,1094,0.0,1.4,128.0
563,1.0,0.0,NaN,1095,0.0,1.5,26.0
204,1.0,0.0,NaN,1096,0.0,1.6,16.0
297,1.0,0.0,NaN,1097,0.0,1.7,18.0
2095,1.0,0.0,NaN,1098,0.0,1.8,169.0
1360,1.0,0.0,NaN,1099,0.0,1.9,79.0
717,1.0,0.0,NaN,1100,0.0,2.0,26.0
2381,1.0,0.0,NaN,1101,0.4,1.0,108.0
484,1.0,0.0,NaN,1102,0.4,1.1,19.0
525,1.0,0.0,NaN,1103,0.4,1.2,21.0
1580,1.0,0.0,NaN,1104,0.4,1.3,67.0
925,1.0,0.0,NaN,1105,0.4,1.4,68.0
254,1.0,0.0,NaN,1106,0.4,1.5,10.0
788,1.0,0.0,NaN,1107,0.4,1.6,26.0
376,1.0,0.0,NaN,1108,0.4,1.7,30.0
597,1.0,0.0,NaN,1109,0.4,1.8,28.0
939,1.0,0.0,NaN,1110,0.4,1.9,49.0
787,1.0,0.0,NaN,1111,0.4,2.0,53.0
757,1.0,0.0,NaN,1112,0.8,1.0,40.0
20000,0.9242552740379518,0.07574472596204813,0.06320572519063368,1113,0.8,1.1,24289.0
20000,0.9107853403141362,0.08921465968586387,0.06969674366378885,1114,0.8,1.2,24512.0
626,1.0,0.0,NaN,1115,0.8,1.3,26.0
20000,0.9130573248407643,0.08694267515923566,0.06817999242623637,1116,0.8,1.4,24479.0
20000,0.9186925014133731,0.08130749858662692,0.0692461233295625,1117,0.8,1.5,23997.0
315,1.0,0.0,NaN,1118,0.8,1.6,17.0
425,1.0,0.0,NaN,1119,0.8,1.7,21.0
20000,0.9092903778229691,0.09070962217703094,0.06537803468977185,1120,0.8,1.8,25138.0
20000,0.9206469932055572,0.07935300679444275,0.06959161723297681,1121,0.8,1.9,23886.0
974,1.0,0.0,NaN,1122,0.8,2.0,50.0
836,1.0,0.0,NaN,1123,0.0,1.0,56.0
561,1.0,0.0,NaN,1124,0.0,1.1,35.0
667,1.0,0.0,NaN,1125,0.0,1.2,66.0
714,1.0,0.0,NaN,1126,0.0,1.3,49.0
450,1.0,0.0,NaN,1127,0.0,1.4,31.0
494,1.0,0.0,NaN,1128,0.0,1.5,25.0
355,1.0,0.0,NaN,1129,0.0,1.6,16.0
548,1.0,0.0,NaN,1130,0.0,1.7,34.0
186,1.0,0.0,NaN,1131,0.0,1.8,23.0
421,1.0,0.0,NaN,1132,0.0,1.9,29.0
282,1.0,0.0,NaN,1133,0.0,2.0,11.0
1191,1.0,0.0,NaN,1134,0.4,1.0,42.0
412,1.0,0.0,NaN,1135,0.4,1.1,22.0
1540,1.0,0.0,NaN,1136,0.4,1.2,86.0
822,1.0,0.0,NaN,1137,0.4,1.3,76.0
390,1.0,0.0,NaN,1138,0.4,1.4,15.0
1179,1.0,0.0,NaN,1139,0.4,1.5,52.0
850,1.0,0.0,NaN,1140,0.4,1.6,27.0
358,1.0,0.0,NaN,1141,0.4,1.7,24.0
772,1.0,0.0,NaN,1142,0.4,1.8,42.0
413,1.0,0.0,NaN,1143,0.4,1.9,27.0
241,1.0,0.0,NaN,1144,0.4,2.0,21.0
20000,0.9185960850347296,0.08140391496527047,0.07148228017543279,1145,0.8,1.0,24224.0
512,1.0,0.0,NaN,1146,0.8,1.1,28.0
352,1.0,0.0,NaN,1147,0.8,1.2,16.0
562,1.0,0.0,NaN,1148,0.8,1.3,34.0
1717,1.0,0.0,NaN,1149,0.8,1.4,64.0
620,1.0,0.0,NaN,1150,0.8,1.5,21.0
383,1.0,0.0,NaN,1151,0.8,1.6,17.0
20000,0.9162415833503367,0.08375841664966334,0.07293271742656092,1152,0.8,1.7,23831.0
226,1.0,0.0,NaN,1153,0.8,1.8,17.0
224,1.0,0.0,NaN,1154,0.8,1.9,19.0
342,1.0,0.0,NaN,1155,0.8,2.0,22.0
873,1.0,0.0,NaN,1156,0.0,1.0,89.0
673,1.0,0.0,NaN,1157,0.0,1.1,34.0
566,1.0,0.0,NaN,1158,0.0,1.2,42.0
1084,1.0,0.0,NaN,1159,0.0,1.3,61.0
942,1.0,0.0,NaN,1160,0.0,1.4,28.0
403,1.0,0.0,NaN,1161,0.0,1.5,38.0
254,1.0,0.0,NaN,1162,0.0,1.6,23.0
645,1.0,0.0,NaN,1163,0.0,1.7,56.0
246,1.0,0.0,NaN,1164,0.0,1.8,16.0
324,1.0,0.0,NaN,1165,0.0,1.9,21.0
636,1.0,0.0,NaN,1166,0.0,2.0,34.0
413,1.0,0.0,NaN,1167,0.4,1.0,25.0
617,1.0,0.0,NaN,1168,0.4,1.1,50.0
667,1.0,0.0,NaN,1169,0.4,1.2,38.0
20000,0.8681724845995893,0.13182751540041068,0.05849042748880831,1170,0.4,1.3,27716.0
698,1.0,0.0,NaN,1171,0.4,1.4,35.0
565,1.0,0.0,NaN,1172,0.4,1.5,45.0
1058,1.0,0.0,NaN,1173,0.4,1.6,34.0
1353,1.0,0.0,NaN,1174,0.4,1.7,51.0
20000,0.9059373640713354,0.09406263592866464,0.06307662822844814,1175,0.4,1.8,25078.0
20000,0.8996863565081025,0.10031364349189754,0.06274350947159858,1176,0.4,1.9,24635.0
580,1.0,0.0,NaN,1177,0.4,2.0,21.0
1067,1.0,0.0,NaN,1178,0.8,1.0,46.0
196,1.0,0.0,NaN,1179,0.8,1.1,13.0
431,1.0,0.0,NaN,1180,0.8,1.2,19.0
655,1.0,0.0,NaN,1181,0.8,1.3,23.0
20000,0.9195320083788893,0.08046799162111071,0.06463526617134782,1182,0.8,1.4,24079.0
20000,0.9148084619782733,0.0851915380217267,0.06551460298738414,1183,0.8,1.5,24129.0
20000,0.9332490026272259,0.06675099737277415,0.06805036689406758,1184,0.8,1.6,22918.0
20000,0.9179030662710188,0.0820969337289812,0.06498556588829257,1185,0.8,1.7,24544.0
347,1.0,0.0,NaN,1186,0.8,1.8,20.0
20000,0.923472243423396,0.07652775657660409,0.06880407960119396,1187,0.8,1.9,23675.0
20000,0.9161530232795069,0.0838469767204931,0.06765936042700607,1188,0.8,2.0,24070.0
930,1.0,0.0,NaN,1189,0.0,1.0,56.0
251,1.0,0.0,NaN,1190,0.0,1.1,23.0
457,1.0,0.0,NaN,1191,0.0,1.2,23.0
1010,1.0,0.0,NaN,1192,0.0,1.3,72.0
1077,1.0,0.0,NaN,1193,0.0,1.4,50.0
853,1.0,0.0,NaN,1194,0.0,1.5,37.0
1209,1.0,0.0,NaN,1195,0.0,1.6,52.0
1488,1.0,0.0,NaN,1196,0.0,1.7,87.0
614,1.0,0.0,NaN,1197,0.0,1.8,20.0
1719,1.0,0.0,NaN,1198,0.0,1.9,92.0
736,1.0,0.0,NaN,1199,0.0,2.0,43.0
745,1.0,0.0,NaN,1200,0.4,1.0,40.0
301,1.0,0.0,NaN,1201,0.4,1.1,14.0
20000,0.9034246208264108,0.09657537917358915,0.05924116708946731,1202,0.4,1.2,24952.0
20000,0.8960549064808508,0.10394509351914916,0.062304020180284046,1203,0.4,1.3,24886.0
388,1.0,0.0,NaN,1204,0.4,1.4,21.0
176,1.0,0.0,NaN,1205,0.4,1.5,13.0
314,1.0,0.0,NaN,1206,0.4,1.6,19.0
141,1.0,0.0,NaN,1207,0.4,1.7,12.0
391,1.0,0.0,NaN,1208,0.4,1.8,17.0
1056,1.0,0.0,NaN,1209,0.4,1.9,57.0
521,1.0,0.0,NaN,1210,0.4,2.0,25.0
211,1.0,0.0,NaN,1211,0.8,1.0,12.0
20000,0.913463525521802,0.08653647447819797,0.07042056354560323,1212,0.8,1.1,24312.0
525,1.0,0.0,NaN,1213,0.8,1.2,22.0
398,1.0,0.0,NaN,1214,0.8,1.3,18.0
20000,0.9190965092402464,0.08090349075975359,0.06516495012022695,1215,0.8,1.4,24225.0
227,1.0,0.0,NaN,1216,0.8,1.5,15.0
386,1.0,0.0,NaN,1217,0.8,1.6,25.0
580,1.0,0.0,NaN,1218,0.8,1.7,32.0
649,1.0,0.0,NaN,1219,0.8,1.8,30.0
20000,0.9152706349610469,0.0847293650389531,0.06389179134182886,1220,0.8,1.9,24217.0
20000,0.9158238516645596,0.08417614833544038,0.06939018152166099,1221,0.8,2.0,24747.0
805,1.0,0.0,NaN,1222,0.0,1.0,25.0
2861,1.0,0.0,NaN,1223,0.0,1.1,175.0
389,1.0,0.0,NaN,1224,0.0,1.2,14.0
2182,1.0,0.0,NaN,1225,0.0,1.3,61.0
617,1.0,0.0,NaN,1226,0.0,1.4,25.0
692,1.0,0.0,NaN,1227,0.0,1.5,40.0
302,1.0,0.0,NaN,1228,0.0,1.6,11.0
439,1.0,0.0,NaN,1229,0.0,1.7,23.0
755,1.0,0.0,NaN,1230,0.0,1.8,66.0
971,1.0,0.0,NaN,1231,0.0,1.9,32.0
1200,1.0,0.0,NaN,1232,0.0,2.0,65.0
267,1.0,0.0,NaN,1233,0.4,1.0,16.0
2085,1.0,0.0,NaN,1234,0.4,1.1,156.0
20000,0.8931587837837838,0.10684121621621621,0.06313791047045875,1235,0.4,1.2,25305.0
293,1.0,0.0,NaN,1236,0.4,1.3,19.0
716,1.0,0.0,NaN,1237,0.4,1.4,40.0
612,1.0,0.0,NaN,1238,0.4,1.5,36.0
469,1.0,0.0,NaN,1239,0.4,1.6,18.0
672,1.0,0.0,NaN,1240,0.4,1.7,35.0
717,1.0,0.0,NaN,1241,0.4,1.8,42.0
115,1.0,0.0,NaN,1242,0.4,1.9,16.0
623,1.0,0.0,NaN,1243,0.4,2.0,25.0
209,1.0,0.0,NaN,1244,0.8,1.0,11.0
342,1.0,0.0,NaN,1245,0.8,1.1,17.0
20000,0.9132551565281123,0.08674484347188777,0.06541227723489253,1246,0.8,1.2,24548.0
456,1.0,0.0,NaN,1247,0.8,1.3,32.0
543,1.0,0.0,NaN,1248,0.8,1.4,30.0
780,1.0,0.0,NaN,1249,0.8,1.5,36.0
20000,0.9137177352206495,0.08628226477935054,0.06406075745346156,1250,0.8,1.6,24359.0
20000,0.9086343755062368,0.09136562449376316,0.0634705884278224,1251,0.8,1.7,25138.0
807,1.0,0.0,NaN,1252,0.8,1.8,23.0
854,1.0,0.0,NaN,1253,0.8,1.9,35.0
20000,0.9071745562130178,0.09282544378698225,0.07039955670507948,1254,0.8,2.0,25115.0
787,1.0,0.0,NaN,1255,0.0,1.0,62.0
319,1.0,0.0,NaN,1256,0.0,1.1,23.0
384,1.0,0.0,NaN,1257,0.0,1.2,37.0
930,1.0,0.0,NaN,1258,0.0,1.3,64.0
648,1.0,0.0,NaN,1259,0.0,1.4,16.0
363,1.0,0.0,NaN,1260,0.0,1.5,20.0
641,1.0,0.0,NaN,1261,0.0,1.6,42.0
761,1.0,0.0,NaN,1262,0.0,1.7,55.0
458,1.0,0.0,NaN,1263,0.0,1.8,25.0
229,1.0,0.0,NaN,1264,0.0,1.9,21.0
1153,1.0,0.0,NaN,1265,0.0,2.0,93.0
1914,1.0,0.0,NaN,1266,0.4,1.0,70.0
197,1.0,0.0,NaN,1267,0.4,1.1,12.0
1045,1.0,0.0,NaN,1268,0.4,1.2,58.0
758,1.0,0.0,NaN,1269,0.4,1.3,42.0
604,1.0,0.0,NaN,1270,0.4,1.4,26.0
534,1.0,0.0,NaN,1271,0.4,1.5,24.0
379,1.0,0.0,NaN,1272,0.4,1.6,20.0
250,1.0,0.0,NaN,1273,0.4,1.7,15.0
642,1.0,0.0,NaN,1274,0.4,1.8,30.0
2534,1.0,0.0,NaN,1275,0.4,1.9,96.0
677,1.0,0.0,NaN,1276,0.4,2.0,37.0
429,1.0,0.0,NaN,1277,0.8,1.0,18.0
20000,0.9147443890274314,0.08525561097256858,0.07322089014585148,1278,0.8,1.1,24617.0
20000,0.9250636780438105,0.0749363219561895,0.06136306547125963,1279,0.8,1.2,23727.0
20000,0.9195019471203115,0.08049805287968846,0.06487731583290368,1280,0.8,1.3,24027.0
316,1.0,0.0,NaN,1281,0.8,1.4,13.0
429,1.0,0.0,NaN,1282,0.8,1.5,17.0
1592,1.0,0.0,NaN,1283,0.8,1.6,73.0
20000,0.9198780426850602,0.08012195731493978,0.07068333520458023,1284,0.8,1.7,23728.0
20000,0.9182766022692426,0.08172339773075743,0.0734249992626925,1285,0.8,1.8,24462.0
882,1.0,0.0,NaN,1286,0.8,1.9,46.0
20000,0.9254311889042428,0.0745688110957572,0.06742926947830756,1287,0.8,2.0,24125.0
1475,1.0,0.0,NaN,1288,0.0,1.0,58.0
328,1.0,0.0,NaN,1289,0.0,1.1,25.0
223,1.0,0.0,NaN,1290,0.0,1.2,19.0
1157,1.0,0.0,NaN,1291,0.0,1.3,135.0
1246,1.0,0.0,NaN,1292,0.0,1.4,36.0
760,1.0,0.0,NaN,1293,0.0,1.5,37.0
491,1.0,0.0,NaN,1294,0.0,1.6,26.0
741,1.0,0.0,NaN,1295,0.0,1.7,42.0
595,1.0,0.0,NaN,1296,0.0,1.8,18.0
3866,1.0,0.0,NaN,1297,0.0,1.9,156.0
317,1.0,0.0,NaN,1298,0.0,2.0,12.0
296,1.0,0.0,NaN,1299,0.4,1.0,23.0
1033,1.0,0.0,NaN,1300,0.4,1.1,51.0
328,1.0,0.0,NaN,1301,0.4,1.2,14.0
1410,1.0,0.0,NaN,1302,0.4,1.3,54.0
20000,0.8974400171379606,0.10255998286203942,0.0585613874908746,1303,0.4,1.4,25376.0
515,1.0,0.0,NaN,1304,0.4,1.5,27.0
287,1.0,0.0,NaN,1305,0.4,1.6,18.0
20000,0.9016384915474642,0.09836150845253576,0.06088410243967175,1306,0.4,1.7,24551.0
1226,1.0,0.0,NaN,1307,0.4,1.8,70.0
20000,0.8970935220935221,0.1029064779064779,0.05809945344687209,1308,0.4,1.9,25115.0
1093,1.0,0.0,NaN,1309,0.4,2.0,67.0
645,1.0,0.0,NaN,1310,0.8,1.0,37.0
546,1.0,0.0,NaN,1311,0.8,1.1,25.0
20000,0.9119915848527349,0.08800841514726508,0.07120350073667019,1312,0.8,1.2,23941.0
334,1.0,0.0,NaN,1313,0.8,1.3,19.0
277,1.0,0.0,NaN,1314,0.8,1.4,21.0
512,1.0,0.0,NaN,1315,0.8,1.5,26.0
377,1.0,0.0,NaN,1316,0.8,1.6,16.0
20000,0.914772132006286,0.08522786799371398,0.06936735919805521,1317,0.8,1.7,24279.0
20000,0.9181050507196346,0.08189494928036539,0.0657511009244515,1318,0.8,1.8,24365.0
